listing_id,seller_id,category,make,year,condition,hours_used,asking_price,region,list_date,views,bids,inquiries,sold,days_on_market,final_price,age_years,price_band,list_year,list_month,list_qtr,seller_seller_type,seller_tenure_years,seller_total_listings,seller_avg_rating,seller_verified
L002193,S0002,Excavators,Hitachi,2008,Fair,5670.0,8600.0,Mountain West,2022-11-09,14,3,1,0,85,,16.0,<$10K,2022,11,4,contractor,4.3,18,4.94,False
L002194,S0580,Compactors,Jcb,2017,Fair,2628.0,13300.0,West Coast,2021-07-15,26,2,1,0,54,,7.0,$10K–$30K,2021,7,3,fleet_operator,0.9,16,4.07,False
L002195,S0609,Skid Steers,Caterpillar,2004,Good,2753.0,4300.0,Midwest,2021-05-23,28,2,1,0,13,,20.0,<$10K,2021,5,2,contractor,10.1,7,2.79,True
L002196,S0461,Bulldozers,Terex,2012,Excellent,4993.0,17800.0,Southwest,2021-02-01,14,2,0,1,13,17600.0,12.0,$10K–$30K,2021,2,1,contractor,8.0,14,4.67,True
L002197,S0310,Backhoes,Doosan,2020,Excellent,5355.0,44200.0,West Coast,2021-03-07,11,0,0,0,15,,4.0,$30K–$75K,2021,3,1,fleet_operator,8.5,9,4.46,True
L002198,S0057,Forklifts,Jcb,2006,Good,10308.0,3800.0,Mid-Atlantic,2021-03-23,17,0,2,0,29,,18.0,<$10K,2021,3,1,dealer,3.2,7,4.42,False
L002199,S0061,Forklifts,Case Ce,2012,Good,7252.0,3400.0,West Coast,2023-05-14,20,4,2,0,8,,12.0,<$10K,2023,5,2,dealer,3.0,7,4.34,True
L002200,S0006,Skid Steers,Komatsu,2023,Fair,3763.0,22400.0,Midwest,2021-04-06,7,1,0,0,17,,1.0,$10K–$30K,2021,4,2,dealer,13.6,19,4.25,False
L002201,S0718,Wheel Loaders,Liebherr,2009,Poor,4893.0,7300.0,Southwest,2022-12-31,17,2,0,0,1,,15.0,<$10K,2022,12,4,dealer,1.4,23,5.0,True
L002202,S0786,Motor Graders,Volvo Ce,2015,Fair,7489.0,28800.0,Southwest,2022-05-16,38,3,2,1,15,25200.0,9.0,$10K–$30K,2022,5,2,contractor,5.9,19,3.51,True
L002203,S0274,Backhoes,John Deere,2003,Fair,4524.0,5500.0,Northeast,2021-01-12,13,1,3,0,365,,21.0,<$10K,2021,1,1,fleet_operator,22.0,31,3.42,True
L002204,S0080,Backhoes,Doosan,2015,Good,5332.0,16000.0,Northeast,2023-04-28,12,2,0,1,8,15100.0,9.0,$10K–$30K,2023,4,2,individual,1.3,8,4.59,True
L002205,S0431,Aerial Work Platforms,Volvo Ce,2022,Fair,5511.0,25200.0,Southwest,2023-11-12,18,2,1,0,35,,2.0,$10K–$30K,2023,11,4,contractor,1.3,12,4.0,True
L002206,S0231,Backhoes,John Deere,2015,Poor,5575.0,6700.0,Great Plains,2022-06-03,17,3,1,1,22,4400.0,9.0,<$10K,2022,6,2,fleet_operator,4.5,9,4.37,False
L002207,S0460,Excavators,Hitachi,2019,Fair,5048.0,34900.0,Midwest,2022-05-13,16,1,0,0,127,,5.0,$30K–$75K,2022,5,2,dealer,1.6,21,4.03,True
L002208,S0184,Skid Steers,Terex,2021,Good,2388.0,24200.0,Northeast,2021-01-29,17,3,2,1,22,22900.0,3.0,$10K–$30K,2021,1,1,dealer,6.5,8,4.31,False
L002209,S0404,Bulldozers,Case Ce,2003,Good,5851.0,13400.0,Midwest,2021-11-07,24,3,2,0,126,,21.0,$10K–$30K,2021,11,4,fleet_operator,3.4,7,3.45,True
L002210,S0618,Aerial Work Platforms,John Deere,2012,Good,1426.0,5400.0,Southwest,2021-08-27,13,1,0,1,17,5100.0,12.0,<$10K,2021,8,3,individual,3.0,8,2.67,True
L002211,S0768,Bulldozers,Terex,2016,Good,5649.0,26200.0,West Coast,2021-07-01,9,2,1,1,1,23100.0,8.0,$10K–$30K,2021,7,3,fleet_operator,4.9,16,3.98,False
L002212,S0279,Cranes,Volvo Ce,2002,Poor,5367.0,12500.0,Mountain West,2023-02-26,9,0,0,1,9,8400.0,22.0,$10K–$30K,2023,2,1,contractor,15.0,13,5.0,True
L002213,S0669,Cranes,Case Ce,2001,Fair,3641.0,24100.0,Mountain West,2023-03-16,36,7,1,0,192,,23.0,$10K–$30K,2023,3,1,dealer,7.6,15,3.13,False
L002214,S0701,Motor Graders,Volvo Ce,2014,Fair,6234.0,14300.0,West Coast,2023-06-29,8,1,0,1,6,11500.0,10.0,$10K–$30K,2023,6,2,dealer,3.3,15,4.16,True
L002215,S0282,Excavators,Komatsu,2018,Excellent,4513.0,64700.0,Southwest,2022-03-27,15,0,2,1,35,61800.0,6.0,$30K–$75K,2022,3,1,fleet_operator,2.7,16,3.81,True
L002216,S0499,Backhoes,Doosan,2007,Good,3408.0,5900.0,Southeast,2021-10-06,11,1,0,0,38,,17.0,<$10K,2021,10,4,individual,6.1,36,4.12,True
L002217,S0628,Skid Steers,Caterpillar,2009,Good,3339.0,3600.0,Northeast,2021-01-14,13,1,1,0,103,,15.0,<$10K,2021,1,1,dealer,5.1,31,4.2,True
L002218,S0719,Excavators,John Deere,2002,Fair,4639.0,9600.0,Southeast,2022-07-31,26,4,0,1,9,7800.0,22.0,<$10K,2022,7,3,contractor,13.1,16,4.71,False
L002219,S0003,Skid Steers,John Deere,2004,Good,4155.0,3400.0,Pacific Northwest,2022-11-17,13,4,1,0,57,,20.0,<$10K,2022,11,4,contractor,4.7,13,3.5,True
L002220,S0428,Forklifts,Caterpillar,2009,Poor,7383.0,2000.0,Southwest,2023-07-24,3,1,0,1,20,1500.0,15.0,<$10K,2023,7,3,fleet_operator,20.7,26,3.9,True
L002221,S0696,Bulldozers,Doosan,2020,Fair,4742.0,54500.0,Northeast,2022-11-16,20,1,1,0,4,,4.0,$30K–$75K,2022,11,4,dealer,4.8,15,4.84,True
L002222,S0384,Wheel Loaders,Hitachi,1999,Fair,3886.0,10100.0,Southeast,2023-07-13,8,2,1,1,48,9000.0,25.0,$10K–$30K,2023,7,3,contractor,0.5,11,4.08,True
L002223,S0224,Skid Steers,Hitachi,2017,Poor,4255.0,6200.0,Pacific Northwest,2022-10-25,14,1,2,0,144,,7.0,<$10K,2022,10,4,dealer,14.4,33,4.33,True
L002224,S0043,Compactors,Volvo Ce,2014,Poor,2630.0,4600.0,Northeast,2022-01-17,10,1,2,0,53,,10.0,<$10K,2022,1,1,individual,16.2,15,3.64,True
L002225,S0620,Cranes,Hitachi,2010,Good,5116.0,24500.0,Midwest,2021-06-29,21,0,0,1,16,23000.0,14.0,$10K–$30K,2021,6,2,dealer,1.9,19,3.08,True
L002226,S0194,Forklifts,Hitachi,2002,Fair,7704.0,2400.0,Midwest,2021-12-17,16,4,1,0,1,,22.0,<$10K,2021,12,4,fleet_operator,2.2,19,4.13,True
L002227,S0003,Excavators,Terex,2002,Good,6653.0,10900.0,West Coast,2023-05-18,12,0,1,0,1,,22.0,$10K–$30K,2023,5,2,contractor,4.7,13,3.5,True
L002228,S0433,Bulldozers,Liebherr,2017,Good,4799.0,39400.0,Southwest,2022-10-01,13,1,0,0,55,,7.0,$30K–$75K,2022,10,4,dealer,0.5,26,4.15,True
L002229,S0132,Wheel Loaders,Terex,2023,Excellent,5492.0,85704.99999999997,Midwest,2021-12-10,17,2,1,1,57,86600.0,1.0,$75K–$150K,2021,12,4,dealer,20.8,17,4.25,True
L002230,S0732,Wheel Loaders,Doosan,2009,Fair,4893.0,7700.0,Southeast,2023-03-21,6,1,0,0,99,,15.0,<$10K,2023,3,1,contractor,6.3,4,5.0,True
L002231,S0522,Forklifts,John Deere,2009,Good,7791.0,3300.0,Southeast,2021-04-06,18,5,2,1,16,2900.0,15.0,<$10K,2021,4,2,individual,10.3,12,4.12,False
L002232,S0130,Backhoes,Komatsu,2004,Fair,2798.0,5200.0,West Coast,2022-04-18,29,6,3,0,36,,20.0,<$10K,2022,4,2,fleet_operator,0.8,25,3.51,False
L002233,S0785,Bulldozers,Liebherr,2003,Fair,7345.0,14100.0,Southwest,2022-05-08,15,0,1,1,20,12500.0,21.0,$10K–$30K,2022,5,2,individual,0.7,31,5.0,True
L002234,S0285,Wheel Loaders,Komatsu,2007,Fair,4430.0,9200.0,Great Plains,2023-05-09,5,0,1,0,121,,17.0,<$10K,2023,5,2,dealer,3.1,6,3.25,True
L002235,S0464,Forklifts,John Deere,2016,Good,3381.0,8200.0,Mountain West,2022-01-02,21,4,3,0,72,,8.0,<$10K,2022,1,1,individual,0.5,18,3.22,True
L002236,S0685,Backhoes,John Deere,2013,Fair,4080.0,4400.0,Northeast,2021-01-18,11,0,1,1,4,3500.0,11.0,<$10K,2021,1,1,contractor,2.3,4,3.36,True
L002237,S0733,Compactors,Caterpillar,1999,Good,6538.0,6500.0,Northeast,2021-10-17,20,1,0,0,29,,25.0,<$10K,2021,10,4,fleet_operator,1.6,32,4.16,True
L002238,S0093,Skid Steers,Hitachi,2001,Good,5845.0,3900.0,Mountain West,2023-07-27,21,0,2,1,42,3700.0,23.0,<$10K,2023,7,3,contractor,2.5,9,3.64,True
L002239,S0480,Cranes,Doosan,2006,Poor,4209.0,14500.0,Mountain West,2023-01-28,10,1,0,0,4,,18.0,$10K–$30K,2023,1,1,contractor,4.8,20,3.92,True
L002240,S0144,Skid Steers,Terex,2023,Good,5083.0,25500.0,Midwest,2022-12-26,35,3,3,0,5,,1.0,$10K–$30K,2022,12,4,dealer,1.2,30,4.92,False
L002241,S0166,Excavators,Jcb,2002,Good,4992.0,12700.0,Southeast,2023-12-03,12,0,1,1,16,11900.0,22.0,$10K–$30K,2023,12,4,fleet_operator,6.3,13,3.92,True
L002242,S0079,Motor Graders,Hitachi,1998,Fair,9446.0,14300.0,Mountain West,2022-01-18,33,1,4,0,50,,26.0,$10K–$30K,2022,1,1,dealer,1.3,13,3.86,True
L002243,S0288,Motor Graders,Doosan,2008,Excellent,5660.0,19200.0,Midwest,2021-06-09,7,3,0,1,12,18800.0,16.0,$10K–$30K,2021,6,2,dealer,23.6,12,3.58,True
L002244,S0449,Cranes,Terex,2016,Good,3384.0,77200.0,Mountain West,2022-06-08,10,3,0,0,11,,8.0,$75K–$150K,2022,6,2,dealer,4.8,17,5.0,True
L002245,S0577,Backhoes,Terex,2022,Fair,1394.0,28500.0,Northeast,2023-08-05,13,0,0,0,20,,2.0,$10K–$30K,2023,8,3,individual,3.6,16,5.0,True
L002246,S0471,Backhoes,Terex,2020,Good,3383.0,28800.0,Southwest,2023-08-07,12,1,2,0,97,,4.0,$10K–$30K,2023,8,3,individual,9.8,26,2.94,True
L002247,S0644,Excavators,Komatsu,2000,Good,6661.0,15900.0,Great Plains,2021-02-20,21,2,1,1,45,14200.0,24.0,$10K–$30K,2021,2,1,dealer,10.1,15,4.26,True
L002248,S0675,Excavators,John Deere,1998,Fair,6620.0,8800.0,West Coast,2021-09-16,15,5,1,0,42,,26.0,<$10K,2021,9,3,individual,5.5,25,3.57,True
L002249,S0258,Motor Graders,Komatsu,2001,Fair,4928.0,14500.0,Northeast,2021-01-03,4,1,1,1,4,11900.0,23.0,$10K–$30K,2021,1,1,contractor,3.3,17,3.86,True
L002250,S0159,Wheel Loaders,Hitachi,2006,Fair,5524.0,10500.0,Midwest,2023-07-01,11,1,2,0,149,,18.0,$10K–$30K,2023,7,3,contractor,6.7,5,3.5,True
L002251,S0141,Forklifts,John Deere,2013,Fair,6909.0,2300.0,Pacific Northwest,2021-08-23,16,2,0,1,1,2000.0,11.0,<$10K,2021,8,3,dealer,4.0,5,3.94,True
L002252,S0377,Backhoes,Terex,2004,Good,5383.0,5500.0,Great Plains,2021-07-06,22,5,5,1,67,5100.0,20.0,<$10K,2021,7,3,dealer,0.6,17,4.78,False
L002253,S0421,Aerial Work Platforms,Komatsu,2002,Fair,5166.0,5400.0,Southeast,2022-12-07,13,1,1,0,76,,22.0,<$10K,2022,12,4,contractor,0.8,15,3.9,True
L002254,S0758,Forklifts,Hitachi,2010,Fair,7135.0,3000.0,Mountain West,2021-11-28,22,2,2,1,20,2500.0,14.0,<$10K,2021,11,4,individual,9.2,14,3.78,True
L002255,S0644,Skid Steers,Hitachi,2008,Good,4288.0,4200.0,Southeast,2022-04-08,8,1,1,0,150,,16.0,<$10K,2022,4,2,dealer,10.1,15,4.26,True
L002256,S0685,Cranes,Hitachi,2011,Poor,6039.0,12200.0,Midwest,2021-01-13,7,1,2,0,91,,13.0,$10K–$30K,2021,1,1,contractor,2.3,4,3.36,True
L002257,S0473,Wheel Loaders,Volvo Ce,2019,Fair,3428.0,46600.0,Mid-Atlantic,2022-01-06,9,2,0,0,3,,5.0,$30K–$75K,2022,1,1,individual,0.5,19,5.0,True
L002258,S0183,Cranes,Case Ce,2014,Good,5075.0,37900.0,Great Plains,2022-01-23,13,1,4,1,19,34700.0,10.0,$30K–$75K,2022,1,1,individual,0.5,14,4.34,True
L002259,S0315,Cranes,Jcb,2020,Fair,3687.0,104200.0,Northeast,2023-06-03,18,5,1,0,111,,4.0,$75K–$150K,2023,6,2,contractor,4.3,7,4.94,True
L002260,S0594,Compactors,Komatsu,2009,Fair,3514.0,4900.0,West Coast,2021-12-11,9,0,0,1,16,3900.0,15.0,<$10K,2021,12,4,individual,2.1,26,4.25,True
L002261,S0074,Wheel Loaders,Komatsu,2018,Good,5974.0,49700.0,Southeast,2021-07-22,8,0,0,1,69,45300.0,6.0,$30K–$75K,2021,7,3,contractor,0.5,14,4.41,True
L002262,S0774,Motor Graders,Terex,2020,Fair,4518.0,65100.0,Midwest,2021-12-17,14,3,2,0,280,,4.0,$30K–$75K,2021,12,4,contractor,1.2,14,4.51,False
L002263,S0396,Motor Graders,Caterpillar,2018,Fair,6224.0,56200.0,Midwest,2021-05-19,8,1,1,0,8,,6.0,$30K–$75K,2021,5,2,individual,18.2,14,4.3,True
L002264,S0626,Aerial Work Platforms,Terex,2018,Fair,1705.0,14700.0,Southeast,2022-12-24,23,2,1,0,21,,6.0,$10K–$30K,2022,12,4,fleet_operator,0.5,21,3.74,True
L002265,S0664,Bulldozers,Liebherr,2016,Good,3692.0,36300.0,West Coast,2023-12-11,14,2,2,0,114,,8.0,$30K–$75K,2023,12,4,dealer,25.0,11,3.38,True
L002266,S0111,Skid Steers,Hitachi,2002,Good,5700.0,4200.0,Midwest,2021-09-12,7,0,1,1,3,3700.0,22.0,<$10K,2021,9,3,dealer,1.6,14,4.47,True
L002267,S0139,Skid Steers,Hitachi,2021,Good,483.0,20800.0,West Coast,2023-12-06,19,3,2,1,13,19100.0,3.0,$10K–$30K,2023,12,4,individual,4.3,11,5.0,True
L002268,S0542,Wheel Loaders,Hitachi,2005,Fair,3689.0,7800.0,Southeast,2023-09-29,21,2,3,1,16,6300.0,19.0,<$10K,2023,9,3,dealer,10.1,13,3.94,True
L002269,S0731,Forklifts,Liebherr,1999,Fair,9720.0,2500.0,Southeast,2021-01-09,15,2,1,0,137,,25.0,<$10K,2021,1,1,individual,4.7,9,3.63,False
L002270,S0270,Backhoes,Jcb,2014,Excellent,7018.0,8300.0,Southeast,2023-01-20,14,1,0,0,98,,10.0,<$10K,2023,1,1,individual,1.8,23,3.78,True
L002271,S0096,Bulldozers,Terex,1999,Good,8018.0,10800.0,West Coast,2021-07-13,13,0,2,1,11,10500.0,25.0,$10K–$30K,2021,7,3,fleet_operator,1.7,21,4.38,True
L002272,S0522,Backhoes,Komatsu,2020,Good,2437.0,37900.0,Northeast,2023-06-08,23,3,0,0,45,,4.0,$30K–$75K,2023,6,2,individual,10.3,12,4.12,False
L002273,S0614,Wheel Loaders,Volvo Ce,2000,Fair,6348.0,8900.0,Midwest,2021-08-06,10,3,2,0,8,,24.0,<$10K,2021,8,3,individual,3.8,42,4.13,True
L002274,S0415,Excavators,Hitachi,2021,Fair,2693.0,54800.0,Northeast,2021-08-18,28,2,1,0,65,,3.0,$30K–$75K,2021,8,3,fleet_operator,1.2,15,5.0,False
L002275,S0776,Backhoes,Liebherr,2017,Good,3773.0,19300.0,Northeast,2023-10-28,5,0,0,0,12,,7.0,$10K–$30K,2023,10,4,dealer,0.5,7,3.07,True
L002276,S0051,Skid Steers,Caterpillar,2023,Excellent,2096.0,30600.0,Mid-Atlantic,2023-06-14,14,1,2,0,152,,1.0,$30K–$75K,2023,6,2,contractor,6.9,15,3.86,True
L002277,S0168,Aerial Work Platforms,John Deere,2023,Good,4255.0,31400.0,Mountain West,2022-03-10,24,1,2,0,10,,1.0,$30K–$75K,2022,3,1,dealer,4.2,27,3.9,True
L002278,S0651,Forklifts,John Deere,2021,Good,6128.0,18100.0,Southeast,2023-01-31,18,1,1,1,20,17300.0,3.0,$10K–$30K,2023,1,1,fleet_operator,4.8,5,5.0,True
L002279,S0594,Backhoes,Terex,2015,Fair,1444.0,9100.0,Midwest,2022-11-12,14,3,0,1,19,7200.0,9.0,<$10K,2022,11,4,individual,2.1,26,4.25,True
L002280,S0267,Skid Steers,Terex,2012,Good,4376.0,4500.0,Southwest,2021-06-17,15,4,1,1,42,4200.0,12.0,<$10K,2021,6,2,contractor,0.6,23,4.35,True
L002281,S0584,Skid Steers,Komatsu,2002,Good,4121.0,4800.0,Southeast,2022-10-03,21,2,4,0,29,,22.0,<$10K,2022,10,4,contractor,5.3,17,4.08,True
L002282,S0139,Forklifts,Volvo Ce,2019,Fair,5880.0,10900.0,Northeast,2023-08-08,23,1,2,0,14,,5.0,$10K–$30K,2023,8,3,individual,4.3,11,5.0,True
L002283,S0620,Motor Graders,Volvo Ce,2014,Poor,7483.0,13000.0,Great Plains,2023-08-22,23,1,1,0,152,,10.0,$10K–$30K,2023,8,3,dealer,1.9,19,3.08,True
L002284,S0036,Backhoes,Hitachi,2011,Poor,4640.0,3200.0,Midwest,2021-12-09,26,4,4,0,96,,13.0,<$10K,2021,12,4,fleet_operator,12.3,16,4.84,True
L002285,S0132,Bulldozers,Komatsu,1998,Poor,4921.0,7200.0,Pacific Northwest,2021-07-12,10,1,2,0,49,,26.0,<$10K,2021,7,3,dealer,20.8,17,4.25,True
L002286,S0008,Cranes,Volvo Ce,2011,Fair,3625.0,19400.0,Midwest,2023-02-21,14,2,1,1,62,15800.0,13.0,$10K–$30K,2023,2,1,contractor,3.0,10,3.5,False
L002287,S0184,Bulldozers,John Deere,2006,Fair,5279.0,10400.0,Southwest,2023-11-25,22,1,3,1,30,8300.0,18.0,$10K–$30K,2023,11,4,dealer,6.5,8,4.31,False
L002288,S0754,Forklifts,Liebherr,2002,Fair,7580.0,3500.0,Midwest,2021-04-02,23,3,1,0,147,,22.0,<$10K,2021,4,2,dealer,1.3,30,4.61,False
L002289,S0147,Bulldozers,Volvo Ce,2001,Fair,5388.0,8400.0,Midwest,2021-04-14,6,2,0,0,50,,23.0,<$10K,2021,4,2,fleet_operator,11.5,23,4.49,True
L002290,S0069,Excavators,Caterpillar,1998,Poor,6349.0,7600.0,Southwest,2022-11-27,15,3,1,1,75,5800.0,26.0,<$10K,2022,11,4,individual,14.6,14,5.0,True
L002291,S0231,Backhoes,John Deere,2000,Good,5945.0,6900.0,Southeast,2022-04-30,21,2,5,1,54,6600.0,24.0,<$10K,2022,4,2,fleet_operator,4.5,9,4.37,False
L002292,S0396,Bulldozers,Doosan,2017,Good,5758.0,43700.0,Northeast,2023-09-08,18,4,1,1,36,40500.0,7.0,$30K–$75K,2023,9,3,individual,18.2,14,4.3,True
L002293,S0467,Forklifts,John Deere,2008,Good,7601.0,2900.0,Mountain West,2024-01-01,10,0,0,0,58,,16.0,<$10K,2024,1,1,individual,3.3,14,3.91,True
L002294,S0644,Excavators,Jcb,2013,Fair,5227.0,10900.0,Great Plains,2022-03-19,7,1,2,0,74,,11.0,$10K–$30K,2022,3,1,dealer,10.1,15,4.26,True
L002295,S0629,Excavators,Komatsu,2008,Fair,5994.0,13800.0,Midwest,2021-05-18,26,2,2,0,12,,16.0,$10K–$30K,2021,5,2,dealer,10.1,18,4.33,True
L002296,S0682,Wheel Loaders,Hitachi,2018,Fair,5964.0,28400.0,Northeast,2023-02-08,6,2,0,1,17,24700.0,6.0,$10K–$30K,2023,2,1,dealer,3.9,24,3.94,True
L002297,S0336,Compactors,Jcb,2007,Good,2292.0,4200.0,Great Plains,2021-11-13,18,4,0,0,172,,17.0,<$10K,2021,11,4,individual,9.5,6,3.63,False
L002298,S0693,Excavators,Caterpillar,2009,Good,4774.0,11900.0,Mountain West,2023-11-08,16,1,5,1,6,11400.0,15.0,$10K–$30K,2023,11,4,dealer,0.5,29,4.3,False
L002299,S0265,Backhoes,Caterpillar,2002,Poor,5548.0,3300.0,Southwest,2023-09-10,13,4,0,1,9,2000.0,22.0,<$10K,2023,9,3,contractor,6.7,14,3.31,True
L002300,S0157,Wheel Loaders,Doosan,2007,Good,4931.0,10900.0,Southeast,2021-12-20,15,1,0,0,49,,17.0,$10K–$30K,2021,12,4,contractor,0.5,25,4.84,False
L002301,S0262,Wheel Loaders,Komatsu,2021,Good,3099.0,56600.0,Northeast,2023-11-09,6,1,1,0,57,,3.0,$30K–$75K,2023,11,4,dealer,7.3,20,2.66,False
L002302,S0696,Wheel Loaders,Volvo Ce,2010,Fair,2432.0,7700.0,Pacific Northwest,2022-07-20,13,0,2,1,27,6000.0,14.0,<$10K,2022,7,3,dealer,4.8,15,4.84,True
L002303,S0138,Excavators,John Deere,2016,Good,5959.0,30700.0,Mountain West,2022-11-11,5,1,0,0,21,,8.0,$30K–$75K,2022,11,4,fleet_operator,0.6,14,3.65,False
L002304,S0199,Skid Steers,Hitachi,2004,Good,5234.0,4500.0,Great Plains,2022-09-29,12,3,1,1,10,4100.0,20.0,<$10K,2022,9,3,contractor,3.0,18,4.49,True
L002305,S0306,Backhoes,Komatsu,2013,Good,4518.0,6800.0,Midwest,2021-04-20,14,2,2,1,13,6000.0,11.0,<$10K,2021,4,2,fleet_operator,2.5,12,2.82,True
L002306,S0575,Forklifts,Liebherr,2003,Good,9903.0,4000.0,Great Plains,2021-07-16,17,3,1,0,1,,21.0,<$10K,2021,7,3,individual,10.2,19,3.35,True
L002307,S0740,Wheel Loaders,Doosan,2007,Good,5353.0,13800.0,Southeast,2023-11-19,14,2,0,0,15,,17.0,$10K–$30K,2023,11,4,fleet_operator,6.2,32,4.23,True
L002308,S0030,Wheel Loaders,Hitachi,2007,Good,4405.0,9600.0,Great Plains,2021-10-10,18,1,3,0,17,,17.0,<$10K,2021,10,4,contractor,1.3,22,3.89,True
L002309,S0623,Bulldozers,Jcb,2023,Good,3058.0,80900.0,Midwest,2021-12-11,20,3,2,1,66,72000.0,1.0,$75K–$150K,2021,12,4,fleet_operator,0.8,9,4.0,True
L002310,S0512,Aerial Work Platforms,Hitachi,2008,Good,2895.0,4400.0,West Coast,2023-09-04,27,3,4,1,1,4100.0,16.0,<$10K,2023,9,3,individual,4.0,12,3.43,True
L002311,S0088,Wheel Loaders,Liebherr,2019,Fair,3874.0,44700.0,Midwest,2021-11-29,16,2,2,0,35,,5.0,$30K–$75K,2021,11,4,individual,0.5,31,3.06,True
L002312,S0441,Compactors,Terex,2007,Good,4387.0,5600.0,Southeast,2021-01-03,12,0,0,0,73,,17.0,<$10K,2021,1,1,individual,7.5,12,3.96,True
L002313,S0726,Bulldozers,Case Ce,2022,Good,4946.0,85100.0,Midwest,2021-04-21,16,2,3,0,59,,2.0,$75K–$150K,2021,4,2,dealer,1.7,15,3.7,True
L002314,S0348,Wheel Loaders,Caterpillar,2011,Good,5215.0,12700.0,Southwest,2021-12-30,17,2,1,0,64,,13.0,$10K–$30K,2021,12,4,fleet_operator,9.5,19,2.75,True
L002315,S0405,Bulldozers,Case Ce,2012,Good,6234.0,14200.0,Mid-Atlantic,2022-03-14,17,3,3,1,4,12700.0,12.0,$10K–$30K,2022,3,1,individual,7.4,22,4.1,False
L002316,S0201,Excavators,Terex,2004,Good,5274.0,13600.0,Southwest,2022-08-27,14,3,2,0,51,,20.0,$10K–$30K,2022,8,3,dealer,3.9,18,3.0,True
L002317,S0557,Skid Steers,John Deere,2010,Good,4453.0,5000.0,Southeast,2021-09-19,7,1,1,0,185,,14.0,<$10K,2021,9,3,dealer,2.7,4,3.13,False
L002318,S0400,Wheel Loaders,Case Ce,2008,Poor,4117.0,5100.0,Southeast,2022-04-14,7,2,1,0,7,,16.0,<$10K,2022,4,2,dealer,7.1,30,4.09,True
L002319,S0268,Compactors,John Deere,2004,Poor,4824.0,3200.0,Midwest,2021-10-05,12,5,1,1,6,2300.0,20.0,<$10K,2021,10,4,fleet_operator,2.2,14,4.32,False
L002320,S0335,Excavators,Volvo Ce,2008,Fair,5033.0,9400.0,Southeast,2021-11-15,14,3,1,0,57,,16.0,<$10K,2021,11,4,dealer,0.5,12,3.63,True
L002321,S0370,Aerial Work Platforms,Doosan,2011,Excellent,4100.0,7300.0,Southwest,2021-05-02,18,1,1,0,51,,13.0,<$10K,2021,5,2,dealer,4.8,14,3.12,True
L002322,S0587,Wheel Loaders,Caterpillar,2014,Fair,3770.0,13000.0,Southwest,2022-06-01,21,1,3,1,72,10900.0,10.0,$10K–$30K,2022,6,2,dealer,0.7,13,3.56,True
L002323,S0239,Backhoes,Volvo Ce,2013,Excellent,4518.0,9200.0,Pacific Northwest,2021-07-01,9,1,0,0,10,,11.0,<$10K,2021,7,3,dealer,1.9,8,4.28,True
L002324,S0624,Skid Steers,Caterpillar,1998,Fair,4666.0,3500.0,Midwest,2022-07-23,15,2,2,0,31,,26.0,<$10K,2022,7,3,contractor,21.6,25,4.37,True
L002325,S0718,Aerial Work Platforms,John Deere,2006,Good,3468.0,5200.0,Northeast,2022-07-25,7,0,0,0,55,,18.0,<$10K,2022,7,3,dealer,1.4,23,5.0,True
L002326,S0274,Bulldozers,Jcb,2006,Fair,6011.0,11100.0,Mountain West,2023-09-25,20,3,0,0,359,,18.0,$10K–$30K,2023,9,3,fleet_operator,22.0,31,3.42,True
L002327,S0212,Compactors,Hitachi,2007,Poor,3418.0,3000.0,Northeast,2022-07-25,25,2,3,0,43,,17.0,<$10K,2022,7,3,contractor,14.4,13,4.11,True
L002328,S0095,Motor Graders,Case Ce,2016,Good,4448.0,50700.0,West Coast,2022-03-09,10,1,1,0,90,,8.0,$30K–$75K,2022,3,1,fleet_operator,1.1,10,3.7,True
L002329,S0568,Wheel Loaders,Terex,2012,Good,3531.0,9400.0,Pacific Northwest,2021-09-27,17,3,0,0,63,,12.0,<$10K,2021,9,3,individual,1.0,26,3.87,True
L002330,S0046,Bulldozers,Doosan,2013,Good,5382.5,15900.0,Midwest,2023-12-11,9,1,0,1,29,14400.0,11.0,$10K–$30K,2023,12,4,fleet_operator,0.5,14,4.49,False
L002331,S0159,Excavators,John Deere,2008,Good,7183.0,11600.0,Southeast,2021-08-13,11,0,0,0,71,,16.0,$10K–$30K,2021,8,3,contractor,6.7,5,3.5,True
L002332,S0512,Aerial Work Platforms,Volvo Ce,2021,Poor,2376.0,13800.0,Southwest,2021-05-16,22,4,1,1,12,11000.0,3.0,$10K–$30K,2021,5,2,individual,4.0,12,3.43,True
L002333,S0718,Excavators,Jcb,2022,Good,4897.0,64400.0,Northeast,2023-05-14,10,2,0,1,1,58700.0,2.0,$30K–$75K,2023,5,2,dealer,1.4,23,5.0,True
L002334,S0034,Forklifts,Komatsu,2014,Good,9128.0,4800.0,Northeast,2023-01-08,20,4,1,1,10,4400.0,10.0,<$10K,2023,1,1,individual,3.4,7,5.0,True
L002335,S0723,Forklifts,Case Ce,2016,Fair,4694.0,5100.0,West Coast,2022-02-06,13,1,1,0,118,,8.0,<$10K,2022,2,1,contractor,0.5,10,5.0,False
L002336,S0670,Cranes,Liebherr,2010,Good,3901.0,32000.0,Great Plains,2021-01-21,19,2,1,1,10,31000.0,14.0,$30K–$75K,2021,1,1,dealer,4.2,33,3.89,True
