listing_id,seller_id,category,make,year,condition,hours_used,asking_price,region,list_date,views,bids,inquiries,sold,days_on_market,final_price
L000812,S0419,Forklifts,Case CE,2000,Excellent,8645.0,4800,Great Plains,2023-02-18,27,4,2,0,22,
L000813,S0301,Compactors,Liebherr,2018,Good,4398.0,20500,West Coast,2022-11-22,11,1,1,0,20,
L000814,S0384,Compactors,Doosan,2001,Excellent,5007.0,6400,West Coast,2022-03-03,17,2,1,0,43,
L000815,S0244,Compactors,Case CE,2009,Good,5222.0,6900,Great Plains,2021-01-28,17,2,0,1,17,6500.0
L000816,S0395,Excavators,Case CE,2005,Poor,6970.0,5400,Mountain West,2022-01-02,12,1,0,0,69,
L000817,S0578,Aerial Work Platforms,John Deere,2020,Excellent,,27500,Mountain West,2023-07-22,9,1,1,1,37,27900.0
L000818,S0124,Skid Steers,Caterpillar,2020,Good,814.0,21600,Southeast,2022-09-10,14,2,,0,27,
L000819,S0009,Backhoes,Caterpillar,2007,Excellent,4924.0,11500,Mountain West,2023-12-03,23,2,1,1,9,11300.0
L000820,S0512,Excavators,Komatsu,2023,Fair,6600.0,80000,Midwest,2021-08-01,15,2,1,0,130,
L000821,S0274,Backhoes,Case CE,2020,Fair,4697.0,26200,Southeast,2021-11-03,10,2,1,0,82,
L000822,S0748,Skid Steers,Liebherr,1998,Fair,3560.0,4100,Northeast,2022-08-01,14,3,1,1,36,3500.0
L000823,S0371,Skid Steers,Komatsu,2010,Good,1929.0,4400,Mid-Atlantic,2021-12-27,17,2,4,1,21,4100.0
L000824,S0606,Excavators,Liebherr,2004,Poor,5921.0,7400,Great Plains,2021-07-25,22,2,2,0,31,
L000825,S0182,Compactors,Caterpillar,2017,Good,1034.0,16500,Pacific Northwest,2021-07-04,16,1,1,1,14,15300.0
L000826,S0688,Aerial Work Platforms,Terex,2000,Good,,5100,Midwest,2022-08-06,15,3,1,0,43,
L000827,S0182,Forklifts,JCB,2013,Fair,6823.0,2500,West Coast,2021-02-16,19,5,2,1,22,2000.0
L000828,S0213,Forklifts,Caterpillar,2009,Good,6300.0,4000,Southeast,2023-03-20,7,1,0,0,28,
L000829,S0182,Backhoes,Terex,2002,Good,6799.0,6500,Mountain West,2023-12-11,22,2,1,1,12,6300.0
L000830,S0457,Bulldozers,Terex,2015,Good,4938.0,29100,Northeast,2021-10-15,18,1,1,0,66,
L000831,S0718,Forklifts,Case CE,2005,Excellent,6546.0,4500,Pacific Northwest,2022-11-22,9,2,1,0,71,
L000832,S0580,Bulldozers,Liebherr,2009,Good,7066.0,17800,Midwest,2021-01-18,19,3,4,1,14,16400.0
L000833,S0682,Backhoes,Komatsu,2022,Fair,3994.0,31800,Mountain West,2022-10-31,20,2,1,0,154,
L000834,S0492,Excavators,Komatsu,2018,Excellent,4168.0,51100,Southeast,2021-10-03,20,1,3,1,21,50000.0
L000835,S0464,Cranes,Doosan,2000,Fair,3382.0,21900,Midwest,2021-11-04,19,1,0,0,32,
L000836,S0081,Compactors,Terex,2013,Fair,3708.0,5600,Midwest,2022-08-11,10,0,0,0,37,
L000837,S0312,Skid Steers,Volvo CE,2007,Good,3046.0,4200,Northeast,2023-02-09,5,1,0,1,31,4000.0
L000838,S0695,Forklifts,Komatsu,2020,Good,7188.0,17600,Southwest,2021-09-21,18,5,0,1,9,16200.0
L000839,S0621,Backhoes,Hitachi,2014,Fair,2538.0,7100,Southwest,2021-02-05,29,2,4,0,19,
L000840,S0216,Backhoes,JCB,2007,Fair,6234.0,5300,Northeast,2022-02-01,15,1,2,0,2,
L000841,S0115,Excavators,Volvo CE,2000,Excellent,7547.0,18500,Southeast,2023-01-22,13,2,,0,211,
L000842,S0409,Bulldozers,Terex,2022,Good,4456.0,82100,West Coast,2022-12-18,18,2,3,0,137,
L000843,S0620,Excavators,Volvo CE,1999,Fair,7139.0,9300,West Coast,2023-02-19,17,2,0,0,119,
L000844,S0278,Motor Graders,Doosan,2011,Good,7314.0,17300,Pacific Northwest,2021-05-16,8,2,3,0,47,
L000845,S0552,Cranes,John Deere,2006,Fair,3759.0,23500,Southeast,2021-01-03,13,2,1,0,81,
L000846,S0086,Backhoes,Liebherr,2014,Good,4928.0,11100,Southeast,2022-03-16,8,4,0,1,18,10300.0
L000847,S0092,Skid Steers,Liebherr,2001,Fair,5585.0,3100,Southeast,2022-12-09,30,3,2,1,19,2700.0
L000848,S0224,Excavators,John Deere,2023,Good,3420.0,76100,Southwest,2021-09-20,17,3,1,1,7,68800.0
L000849,S0314,Excavators,Komatsu,2019,Fair,5842.0,53200,Midwest,2023-10-14,16,2,1,0,86,
L000850,S0254,Forklifts,Liebherr,2012,Poor,7629.0,2000,Midwest,2021-02-04,20,2,1,0,6,
L000851,S0273,Cranes,JCB,2010,Good,,26000,Great Plains,2021-07-19,7,0,1,0,22,
L000852,S0326,Wheel Loaders,JCB,2020,Fair,,44200,Midwest,2022-04-14,13,3,1,0,106,
L000853,S0223,Backhoes,Case CE,2016,Good,5650.0,14200,Southwest,2023-07-19,16,3,2,1,16,12700.0
L000854,S0710,Backhoes,Caterpillar,2006,Good,5334.0,6900,West Coast,2021-08-31,12,1,2,1,1,6600.0
L000855,S0135,Bulldozers,Liebherr,2001,Poor,5757.0,7000,Midwest,2021-10-18,11,0,1,0,148,
L000856,S0625,Backhoes,Terex,2018,Excellent,3742.0,25900,Northeast,2022-07-19,8,2,2,1,21,24700.0
L000857,S0441,Motor Graders,Terex,2005,Good,5986.0,17500,Northeast,2022-01-26,13,1,,1,44,16300.0
L000858,S0361,Compactors,Komatsu,2012,Good,3502.0,4900,Midwest,2023-05-19,15,2,1,0,146,
L000859,S0272,Bulldozers,Volvo CE,2011,Good,6636.0,17300,West Coast,2023-01-06,19,1,1,1,5,15400.0
L000860,S0416,Excavators,Liebherr,2000,Fair,6045.0,11500,Great Plains,2022-10-31,14,2,1,0,27,
L000861,S0797,Backhoes,Volvo CE,2021,Good,3952.0,32200,Mountain West,2023-01-21,14,1,0,1,11,28900.0
L000862,S0577,Bulldozers,Terex,2014,Excellent,2948.0,19200,Southwest,2023-03-05,19,2,2,1,8,18300.0
L000863,S0187,Compactors,Komatsu,2005,Good,4819.0,6100,Mid-Atlantic,2022-09-21,16,1,2,0,8,
L000864,S0685,Motor Graders,Case CE,2011,Good,,18500,Great Plains,2021-09-24,17,3,0,0,30,
L000865,S0277,Excavators,Liebherr,2010,Good,5545.0,15400,Midwest,2022-03-11,6,1,3,0,177,
L000866,S0031,Excavators,Caterpillar,2012,Fair,3015.0,12700,Southeast,2021-02-25,9,2,1,1,8,10600.0
L000867,S0408,Bulldozers,Terex,2008,Good,5165.0,15400,Great Plains,2022-06-16,17,3,0,1,40,14300.0
L000868,S0752,Compactors,Caterpillar,2012,Good,2099.0,6900,Mountain West,2021-06-03,11,2,4,1,17,6300.0
L000869,S0135,Motor Graders,Doosan,2009,Fair,5436.0,14200,Midwest,2021-11-16,14,1,1,0,19,
L000870,S0062,Compactors,Terex,2023,Excellent,2891.0,42700,Midwest,2021-02-22,27,2,1,1,4,41900.0
L000871,S0540,Compactors,Caterpillar,2021,Good,3334.0,33600,Midwest,2021-10-16,9,1,1,1,10,29800.0
L000872,S0208,Compactors,Caterpillar,2019,Fair,3024.0,16800,Great Plains,2023-09-14,14,1,1,0,56,
L000873,S0039,Bulldozers,,2018,Good,,46600,Midwest,2021-04-21,17,3,1,1,29,42600.0
L000874,S0684,Backhoes,JCB,2006,Good,4618.0,6800,West Coast,2023-05-16,15,2,0,0,223,
L000875,S0513,Bulldozers,Case CE,2019,Good,3402.0,61700,Great Plains,2021-09-10,9,1,2,1,9,55200.0
L000876,S0767,Bulldozers,Hitachi,2012,Good,4669.0,15400,Southwest,2023-01-12,11,0,0,0,247,
L000877,S0239,Wheel Loaders,John Deere,1998,Good,6808.0,10400,Southeast,2021-11-28,14,1,1,1,27,9700.0
L000878,S0752,Wheel Loaders,Terex,2009,Poor,6526.0,6100,Mountain West,2023-09-09,4,0,0,0,31,
L000879,S0542,Excavators,Komatsu,2003,Good,5762.0,12700,Southeast,2022-04-18,22,2,0,1,13,12300.0
L000880,S0579,Forklifts,Liebherr,1998,Fair,8637.0,3000,Great Plains,2023-10-11,5,0,1,0,42,
L000881,S0233,Wheel Loaders,Volvo CE,2019,Fair,3762.0,36400,Southwest,2022-07-24,6,2,0,1,26,30300.0
L000882,S0345,Wheel Loaders,Hitachi,2016,Fair,,23800,Mountain West,2021-05-04,19,0,3,0,2,
L000883,S0392,Skid Steers,Komatsu,2019,Good,2426.0,21100,Northeast,2021-12-07,10,3,1,0,154,
L000884,S0009,Motor Graders,Caterpillar,2010,Good,8747.0,24300,Southwest,2021-05-06,15,3,4,1,1,22400.0
L000885,S0050,Wheel Loaders,Terex,2003,Good,4321.0,8700,Great Plains,2023-06-27,17,1,1,1,79,8100.0
L000886,S0709,Excavators,John Deere,2014,Fair,5726.0,12100,Mountain West,2021-06-24,26,1,2,1,30,9800.0
L000887,S0171,Skid Steers,Liebherr,2010,Excellent,2465.0,5500,Southeast,2023-06-03,6,0,0,0,92,
L000888,S0025,Excavators,Terex,2006,Fair,8346.0,13100,Mid-Atlantic,2023-05-23,9,1,2,0,225,
L000889,S0202,Bulldozers,Caterpillar,2005,Good,7175.0,14300,Southwest,2021-02-15,21,1,2,0,53,
L000890,S0334,Cranes,Hitachi,2012,Fair,4424.0,19900,Southeast,2023-04-25,10,3,0,0,87,
L000891,S0632,Compactors,Volvo CE,2015,Excellent,5738.0,12400,Mountain West,2022-04-13,15,1,1,1,16,12400.0
L000892,S0467,Forklifts,John Deere,1999,Fair,8280.0,2500,Northeast,2021-09-24,11,1,0,0,256,
L000893,S0747,Skid Steers,Komatsu,2018,Excellent,4251.0,19800,West Coast,2021-09-17,14,1,1,1,56,19000.0
L000894,S0619,Excavators,,2023,Fair,5742.0,62700,West Coast,2022-07-31,16,3,1,0,16,
L000895,S0602,Wheel Loaders,Caterpillar,1999,Good,5611.0,12700,Midwest,2023-12-24,18,4,1,0,44,
L000896,S0029,Wheel Loaders,Caterpillar,2008,Fair,5074.0,9900,Pacific Northwest,2021-08-08,28,3,2,0,182,
L000897,S0710,Excavators,Doosan,1998,Fair,6421.0,11700,Southeast,2022-12-03,5,0,1,0,38,
L000898,S0228,Wheel Loaders,Hitachi,2015,Good,3278.0,21500,Northeast,2022-10-17,16,1,1,1,15,20600.0
L000899,S0654,Wheel Loaders,Komatsu,2018,Good,3874.0,36300,Southeast,2022-06-19,37,5,3,1,22,34000.0
L000900,S0591,Cranes,John Deere,2023,Good,2711.0,164300,Great Plains,2021-11-21,9,0,0,0,57,
L000901,S0122,Forklifts,Komatsu,2004,Good,8696.0,3600,Southeast,2021-01-16,13,1,0,0,10,
L000902,S0234,Motor Graders,Case CE,2018,Fair,4109.0,51600,Southwest,2022-03-31,19,2,1,0,10,
L000903,S0442,Compactors,Komatsu,2014,Excellent,4741.0,11100,Southeast,2022-08-08,14,3,2,0,98,
L000904,S0083,Motor Graders,Volvo CE,2013,Good,6324.0,18500,Southwest,2021-03-08,19,5,2,1,30,17900.0
L000905,S0624,Wheel Loaders,Volvo CE,2004,Fair,3640.0,9700,Southeast,2022-05-27,28,0,5,0,55,
L000906,S0339,Cranes,JCB,2019,Good,4432.0,111100,Southwest,2021-05-01,16,2,2,0,27,
L000907,S0499,Excavators,Komatsu,2004,Poor,6583.0,6600,West Coast,2021-09-13,19,3,1,0,28,
L000908,S0615,Excavators,Terex,1999,Good,,12800,Midwest,2021-02-04,17,5,1,1,3,12000.0
L000909,S0659,Bulldozers,JCB,2002,Good,6207.0,12700,Northeast,2023-01-14,12,1,1,1,7,12200.0
L000910,S0196,Backhoes,Volvo CE,2011,Excellent,3425.0,6300,Southwest,2023-04-11,26,2,2,0,1,
L000911,S0202,Compactors,JCB,2005,Good,6573.0,5800,Midwest,2023-10-14,21,3,4,0,45,
L000912,S0129,Excavators,Case CE,2009,Good,5252.0,14300,West Coast,2023-07-14,16,2,2,1,30,13200.0
L000913,S0669,Skid Steers,Caterpillar,2004,Good,4398.0,4200,Pacific Northwest,2023-01-25,14,1,1,1,38,4000.0
L000914,S0647,Compactors,JCB,2003,Excellent,4908.0,5800,Mid-Atlantic,2023-05-17,4,1,0,1,1,5800.0
L000915,S0647,Forklifts,Liebherr,2010,Good,7755.0,4000,Pacific Northwest,2022-09-24,12,1,2,1,45,3700.0
L000916,S0656,Skid Steers,Terex,2019,Good,3698.0,19300,Southeast,2021-05-13,26,0,2,0,78,
L000917,S0742,Bulldozers,Doosan,2009,Excellent,5816.0,16200,Midwest,2023-01-30,23,5,2,1,26,16300.0
L000918,S0098,Wheel Loaders,Komatsu,2014,Fair,4202.0,11000,Mid-Atlantic,2023-06-26,14,4,3,1,55,8600.0
L000919,S0029,Cranes,John Deere,2013,Poor,4495.0,16300,Southeast,2022-12-14,19,2,2,0,266,
L000920,S0384,Cranes,John Deere,1998,Poor,6004.0,12900,Southwest,2023-02-01,23,3,1,0,63,
L000921,S0196,Cranes,Liebherr,2004,Fair,5582.0,27100,West Coast,2022-08-07,14,0,3,0,24,
L000922,S0063,Forklifts,Komatsu,2000,Fair,8608.0,2600,Pacific Northwest,2023-05-21,20,3,2,0,129,
L000923,S0463,Backhoes,Komatsu,2003,Good,5425.0,8100,Midwest,2021-12-20,19,2,3,1,22,7300.0
L000924,S0035,Backhoes,Volvo CE,2018,Good,4961.0,23600,Mountain West,2022-05-20,30,0,1,0,127,
L000925,S0590,Backhoes,Caterpillar,2000,Good,3916.0,7500,West Coast,2022-05-30,4,1,0,0,126,
L000926,S0688,Skid Steers,Caterpillar,2019,Fair,1464.0,14800,Northeast,2023-09-10,20,7,2,0,48,
L000927,S0080,Backhoes,Caterpillar,2000,Fair,3224.0,5900,Mountain West,2021-08-06,23,2,,0,215,
L000928,S0716,Excavators,Hitachi,2005,Good,6092.0,13400,Midwest,2021-10-08,25,3,1,1,16,12500.0
L000929,S0535,Wheel Loaders,Terex,2011,Good,7235.0,10700,Midwest,2022-05-30,18,1,1,1,23,9700.0
L000930,S0618,Bulldozers,Volvo CE,2020,Fair,6162.0,63900,Northeast,2023-08-04,8,0,0,0,130,
L000931,S0751,Skid Steers,Doosan,2006,Good,3948.0,3300,Southwest,2023-06-09,9,2,0,0,2,
L000932,S0643,Cranes,JCB,2002,Good,5114.0,30900,West Coast,2021-01-06,15,1,3,1,18,28200.0
L000933,S0750,Compactors,Liebherr,2012,Good,3002.0,6400,Mountain West,2021-08-15,8,1,1,1,73,6200.0
L000934,S0491,Excavators,Terex,2014,Poor,6483.0,7400,Northeast,2021-04-01,18,2,1,0,30,
L000935,S0378,Wheel Loaders,Case CE,2007,Good,5245.0,12300,Southwest,2021-05-02,12,3,1,0,58,
L000936,S0621,Compactors,Caterpillar,2005,Good,4151.0,6700,Mid-Atlantic,2021-08-31,19,3,2,1,90,6300.0
L000937,S0588,Excavators,JCB,2015,Good,4335.0,28000,Mountain West,2023-11-20,28,2,2,0,58,
L000938,S0445,Motor Graders,Terex,2003,Good,7053.0,14200,West Coast,2021-09-09,26,3,4,0,18,
L000939,S0508,Wheel Loaders,Case CE,2014,Good,3004.0,17500,Southeast,2021-03-21,6,0,1,1,25,15900.0
L000940,S0648,Motor Graders,Komatsu,2019,Good,4562.0,70600,Northeast,2022-03-01,35,4,2,0,32,
L000941,S0793,Compactors,,2001,Good,5970.0,5400,Southeast,2021-02-24,14,1,0,1,18,5100.0
L000942,S0233,Motor Graders,Hitachi,2018,Excellent,3007.0,69700,West Coast,2023-04-25,17,2,0,1,13,70100.0
L000943,S0164,Cranes,Hitachi,2012,Good,2451.0,32500,Midwest,2022-04-16,7,1,0,1,128,30200.0
L000944,S0106,Excavators,JCB,2007,Good,6761.0,14100,West Coast,2021-07-25,16,0,4,1,1,12600.0
L000945,S0453,Skid Steers,Case CE,2020,Fair,4557.0,14900,Mountain West,2023-07-10,14,3,1,1,85,13300.0
L000946,S0266,Motor Graders,Doosan,2010,Excellent,7478.0,26900,Midwest,2023-03-28,15,1,1,1,23,26700.0
L000947,S0634,Forklifts,Terex,2019,Excellent,6389.0,18400,Pacific Northwest,2022-07-20,18,7,0,1,6,18200.0
L000948,S0594,Compactors,Hitachi,1998,Fair,5356.0,4800,Northeast,2021-07-04,14,4,1,0,79,
L000949,S0790,Wheel Loaders,Komatsu,2022,Excellent,5001.0,84400,Midwest,2023-09-29,14,2,2,1,3,81600.0
L000950,S0174,Backhoes,Komatsu,2019,Excellent,3402.0,31200,Mountain West,2021-11-28,14,0,2,0,6,
L000951,S0331,Forklifts,Hitachi,2019,Good,6161.0,16900,Mountain West,2023-05-18,18,1,2,0,16,
L000952,S0550,Bulldozers,Hitachi,2006,Fair,4446.0,15500,Southwest,2023-11-24,16,4,3,0,30,
L000953,S0389,Wheel Loaders,Hitachi,2023,Fair,2691.0,61500,West Coast,2021-03-29,10,1,3,0,153,
L000954,S0419,Backhoes,Liebherr,2002,Good,5681.0,7200,Southeast,2021-01-27,20,3,3,0,1,
L000955,S0445,Skid Steers,Doosan,2008,Fair,3918.0,3200,Midwest,2023-11-25,15,0,1,0,71,
L000956,S0315,Wheel Loaders,Hitachi,2019,Good,,41800,Great Plains,2021-07-19,26,7,2,0,34,
L000957,S0621,Motor Graders,John Deere,2019,Poor,6923.0,37900,Midwest,2023-01-21,25,1,0,0,18,
L000958,S0334,Skid Steers,Terex,2020,Excellent,2187.0,23400,Great Plains,2023-07-07,16,1,0,1,22,23800.0
L000959,S0588,Compactors,Volvo CE,2022,Fair,2658.0,22300,Northeast,2021-08-08,15,1,0,0,117,
L000960,S0327,Skid Steers,Doosan,2018,Good,3315.0,15100,Great Plains,2021-10-31,18,3,2,1,35,14300.0
L000961,S0343,Bulldozers,Terex,2018,Good,4817.0,43100,Southeast,2021-03-04,19,2,2,0,19,
L000962,S0158,Compactors,JCB,2001,Good,4557.0,6600,Southwest,2021-08-10,22,6,0,1,8,6200.0
L000963,S0679,Motor Graders,,2023,Fair,3705.0,95000,Midwest,2022-12-03,25,4,1,1,6,78800.0
L000964,S0059,Wheel Loaders,Case CE,2017,Fair,4893.0,32300,Great Plains,2021-05-05,10,2,0,0,94,
L000965,S0396,Forklifts,Liebherr,2013,Good,6801.0,3800,Midwest,2023-08-08,10,0,0,1,11,3700.0
L000966,S0479,Aerial Work Platforms,JCB,2021,Fair,,19700,Northeast,2021-06-22,21,2,1,0,86,
L000967,S0746,Wheel Loaders,JCB,2015,Fair,4644.0,12500,Mountain West,2022-02-05,29,2,6,0,35,
L000968,S0548,Bulldozers,Doosan,2023,Fair,6844.0,75000,Midwest,2023-11-08,8,0,0,0,29,
L000969,S0250,Forklifts,Case CE,2005,Good,8850.0,3400,Southeast,2021-03-28,19,1,1,1,9,3000.0
L000970,S0060,Cranes,Hitachi,1999,Good,3905.0,39400,Northeast,2023-04-17,17,5,2,1,66,36400.0
L000971,S0657,Skid Steers,Hitachi,2014,Good,,6300,West Coast,2023-07-17,6,0,1,0,75,
L000972,S0401,Skid Steers,Komatsu,2007,Good,3674.0,4600,West Coast,2021-07-28,17,1,0,1,5,4200.0
L000973,S0309,Excavators,Komatsu,2010,Fair,4646.0,11700,Southwest,2022-05-20,21,4,4,0,24,
L000974,S0377,Aerial Work Platforms,Volvo CE,2012,Fair,2836.0,4600,Southeast,2021-04-21,25,5,1,0,29,
L000975,S0286,Skid Steers,JCB,2006,Fair,3671.0,4200,Southwest,2023-08-05,12,3,1,0,37,
L000976,S0590,Skid Steers,Doosan,2005,Good,3549.0,4400,Southeast,2022-04-15,11,3,0,0,4,
L000977,S0676,Forklifts,John Deere,2003,Fair,8209.0,2600,Southeast,2022-11-12,15,2,4,1,48,2200.0
L000978,S0339,Skid Steers,Caterpillar,2001,Good,5389.0,3800,Midwest,2021-06-13,15,2,0,1,1,3400.0
L000979,S0579,Excavators,Volvo CE,2015,Poor,4714.0,12800,Mountain West,2021-04-08,13,0,1,1,18,9300.0
L000980,S0209,Motor Graders,Liebherr,2021,Good,4492.0,93300,Mountain West,2022-08-13,15,1,2,0,18,
L000981,S0351,Backhoes,Liebherr,2000,Fair,5609.0,5300,Northeast,2023-01-10,16,2,2,0,65,
L000982,S0598,Wheel Loaders,Terex,2023,Fair,3786.0,48600,Mountain West,2023-12-23,8,0,1,0,12,
L000983,S0061,Excavators,JCB,2001,Poor,4034.0,5300,Northeast,2022-07-19,38,5,2,0,196,
L000984,S0078,Skid Steers,Terex,2018,Good,4149.0,12600,Midwest,2023-10-05,15,0,2,0,23,
L000985,S0747,Skid Steers,Case CE,2010,Good,3640.0,3700,Northeast,2022-09-07,21,3,2,0,40,
L000986,S0262,Excavators,Hitachi,2017,Good,6002.0,33000,Mid-Atlantic,2022-02-13,19,2,0,0,140,
L000987,S0158,Skid Steers,Hitachi,2008,Good,2703.0,4200,Southeast,2023-04-01,19,2,1,1,9,4000.0
L000988,S0254,Compactors,Hitachi,2005,Fair,4646.0,5100,Pacific Northwest,2021-12-25,11,1,1,1,26,4300.0
L000989,S0039,Cranes,Hitachi,2022,Poor,4363.0,78600,Mountain West,2021-08-22,11,1,2,0,15,
L000990,S0589,Skid Steers,Volvo CE,2011,Excellent,4956.0,4200,West Coast,2022-02-07,17,0,1,1,1,4000.0
L000991,S0338,Bulldozers,Liebherr,2011,Good,5223.0,15000,Northeast,2021-02-20,22,2,3,0,21,
L000992,S0689,Wheel Loaders,Caterpillar,2013,Fair,3024.0,9100,Midwest,2021-02-05,23,2,0,0,53,
L000993,S0079,Wheel Loaders,Komatsu,2011,Excellent,5062.0,17900,Great Plains,2023-06-11,23,3,1,0,23,
L000994,S0192,Cranes,Terex,1998,Good,4290.0,26500,Pacific Northwest,2022-01-08,12,3,1,1,18,24700.0
L000995,S0024,Cranes,Liebherr,1999,Fair,,24700,Mid-Atlantic,2022-12-16,16,0,0,0,30,
L000996,S0647,Skid Steers,Liebherr,2017,Poor,2195.0,8200,Southeast,2023-12-25,9,1,0,0,9,
L000997,S0294,Skid Steers,Case CE,1998,Good,6375.0,4300,West Coast,2023-12-18,7,0,0,0,92,
L000998,S0159,Forklifts,Volvo CE,2008,Excellent,6669.0,4300,Northeast,2022-12-29,15,4,0,1,4,4400.0
L000999,S0775,Skid Steers,Hitachi,2003,Excellent,4583.0,5100,Mountain West,2023-07-05,6,0,2,0,34,
L001000,S0652,Wheel Loaders,Terex,2012,Good,3442.0,10700,Southwest,2023-05-23,9,1,1,1,15,9700.0
L001001,S0706,Excavators,Komatsu,2009,Excellent,6576.0,17000,Mid-Atlantic,2023-05-30,20,2,0,1,15,16300.0
L001002,S0193,Backhoes,John Deere,2002,Excellent,5415.0,8300,Midwest,2022-06-04,16,1,1,1,81,8400.0
L001003,S0515,Excavators,Case CE,2020,Fair,6040.0,41400,West Coast,2023-10-14,19,3,0,0,47,
L001004,S0278,Wheel Loaders,Doosan,2009,Fair,4073.0,9100,Northeast,2021-03-02,7,0,1,0,10,
L001005,S0289,Compactors,Terex,2019,Fair,3394.0,20100,Northeast,2022-02-23,13,2,2,0,107,
L001006,S0605,Bulldozers,Hitachi,2011,Excellent,4800.0,16300,Southeast,2021-09-04,12,4,0,1,14,15700.0
L001007,S0185,Backhoes,John Deere,2011,Good,3879.0,5400,Northeast,2021-01-12,6,0,0,0,15,
L001008,S0328,Wheel Loaders,Caterpillar,2016,Fair,5360.0,27100,Northeast,2022-11-15,27,5,1,0,34,
L001009,S0274,Excavators,Komatsu,2002,Fair,6088.0,10900,West Coast,2022-02-12,9,0,1,0,30,
L001010,S0648,Wheel Loaders,Volvo CE,2000,Fair,4724.0,9000,Midwest,2022-02-15,12,1,2,0,120,
L001011,S0534,Forklifts,Volvo CE,2022,Poor,4190.0,12000,Great Plains,2023-04-05,8,1,0,0,221,
L001012,S0714,Motor Graders,Hitachi,2015,Fair,5721.0,23000,Mid-Atlantic,2021-11-17,10,0,1,0,107,
L001013,S0524,Cranes,Terex,2003,Good,,26100,Great Plains,2023-06-20,18,6,1,0,176,
L001014,S0476,Backhoes,Komatsu,2006,Good,6307.0,7000,Southwest,2022-06-05,18,1,4,0,85,
L001015,S0327,Backhoes,Komatsu,2023,Good,5061.0,56000,Mountain West,2023-06-15,11,1,,1,63,51600.0
L001016,S0365,Wheel Loaders,Hitachi,2004,Fair,6014.0,8300,Southwest,2023-03-18,21,2,2,0,30,
L001017,S0786,Bulldozers,Komatsu,2018,Good,5632.0,45000,Great Plains,2023-06-14,7,1,0,1,43,41700.0
L001018,S0004,Cranes,Case CE,2015,Fair,,39200,Southwest,2021-11-01,11,0,2,1,9,32000.0
L001019,S0474,Backhoes,Hitachi,1999,Excellent,5903.0,9100,Midwest,2021-06-11,14,1,2,0,113,
L001020,S0422,Aerial Work Platforms,Hitachi,2017,Fair,3983.0,10900,Southwest,2022-12-25,15,2,1,0,73,
L001021,S0375,Wheel Loaders,JCB,2007,Excellent,4880.0,13100,Southeast,2021-05-12,10,0,2,0,61,
L001022,S0149,Compactors,Volvo CE,2009,Good,5230.0,6700,Northeast,2023-12-11,20,3,5,0,1,
L001023,S0405,Motor Graders,,1999,Fair,6692.0,14700,Northeast,2022-05-08,19,1,2,0,224,
L001024,S0772,Excavators,Doosan,2010,Excellent,5257.0,13100,Northeast,2021-10-11,26,2,3,0,43,
L001025,S0445,Excavators,Caterpillar,2005,Good,6588.0,17200,Northeast,2023-08-31,24,1,0,0,70,
L001026,S0435,Bulldozers,Case CE,2023,Good,,75600,Pacific Northwest,2021-02-08,15,1,1,0,9,
L001027,S0422,Bulldozers,Caterpillar,2020,Fair,4292.0,56200,Southwest,2021-03-07,18,3,1,1,19,45800.0
L001028,S0793,Excavators,JCB,2004,Fair,8711.0,11600,Southwest,2021-04-28,16,0,2,0,139,
L001029,S0116,Compactors,Volvo CE,2000,Poor,3072.0,2900,Midwest,2022-06-29,17,4,2,1,38,2300.0
L001030,S0591,Wheel Loaders,John Deere,2020,Fair,5343.0,43700,Midwest,2023-04-06,14,5,0,0,104,
L001031,S0124,Cranes,Caterpillar,2005,Fair,3937.0,31900,Midwest,2023-04-30,16,1,1,0,100,
L001032,S0439,Wheel Loaders,Doosan,2018,Good,3159.0,35700,Midwest,2023-05-22,5,0,1,0,6,
L001033,S0395,Excavators,Doosan,1998,Good,,13100,Southwest,2021-07-25,23,6,2,1,2,12400.0
L001034,S0651,Bulldozers,Volvo CE,2012,Good,,17700,Midwest,2022-09-29,19,3,1,1,1,15800.0
L001035,S0351,Wheel Loaders,Komatsu,1998,Good,4956.0,13300,Northeast,2022-11-08,12,2,0,0,59,
L001036,S0388,Cranes,Volvo CE,2009,Fair,5765.0,23600,Midwest,2021-02-21,7,2,1,0,35,
L001037,S0611,Wheel Loaders,JCB,2008,Good,6719.0,13100,Southwest,2021-05-19,20,0,0,1,3,12400.0
L001038,S0603,Cranes,Volvo CE,2013,Excellent,2883.0,27500,Southeast,2021-08-27,14,1,0,1,10,26900.0
L001039,S0501,Excavators,John Deere,2001,Good,,14600,Southeast,2021-04-14,24,4,3,0,21,
L001040,S0635,Forklifts,Case CE,1999,Good,8443.0,2900,Northeast,2023-07-05,11,3,1,1,33,2700.0
L001041,S0758,Skid Steers,Caterpillar,2020,Fair,4006.0,14400,Northeast,2023-09-22,13,1,1,0,278,
L001042,S0434,Excavators,Terex,2000,Good,7807.0,13500,Southeast,2023-08-16,21,1,2,1,26,12200.0
L001043,S0235,Bulldozers,Hitachi,2001,Fair,5873.0,10200,Midwest,2021-09-12,17,3,1,1,14,8300.0
L001044,S0515,Excavators,Komatsu,2022,Excellent,4381.0,98900,Midwest,2022-06-01,12,2,0,0,7,
L001045,S0358,Forklifts,Liebherr,2015,Poor,5223.0,3600,Mountain West,2021-03-18,26,5,2,0,1,
